"Age" "Environ" "Cat" "Time" "Electrode" "RF"
"358" "Neonate" "Light" "Cat 3" "2021-01-03" "6" 145.819542343316
"359" "Neonate" "Light" "Cat 3" "2021-01-03" "7" 137.593259191115
"360" "Neonate" "Light" "Cat 3" "2021-01-03" "8" 148.786816857895
"361" "Neonate" "Light" "Cat 3" "2021-01-04" "1" 146.526903808394
"362" "Neonate" "Light" "Cat 3" "2021-01-04" "2" 166.810525166328
"363" "Neonate" "Light" "Cat 3" "2021-01-04" "3" 147.232035352302
"364" "Neonate" "Light" "Cat 3" "2021-01-04" "4" 182.312083534422
"365" "Neonate" "Light" "Cat 3" "2021-01-04" "5" 136.852959539174
"366" "Neonate" "Light" "Cat 3" "2021-01-04" "6" 133.683272966114
"367" "Neonate" "Light" "Cat 3" "2021-01-04" "7" 127.811964633074
"368" "Neonate" "Light" "Cat 3" "2021-01-04" "8" 152.269975373784
"369" "Neonate" "Light" "Cat 3" "2021-01-05" "1" 159.721389256824
"370" "Neonate" "Light" "Cat 3" "2021-01-05" "2" 163.640652495593
"371" "Neonate" "Light" "Cat 3" "2021-01-05" "3" 134.615491736176
"372" "Neonate" "Light" "Cat 3" "2021-01-05" "4" 167.239818179562
"373" "Neonate" "Light" "Cat 3" "2021-01-05" "5" 129.064731060726
"374" "Neonate" "Light" "Cat 3" "2021-01-05" "6" 137.261875076022
"375" "Neonate" "Light" "Cat 3" "2021-01-05" "7" 126.98704559071
"376" "Neonate" "Light" "Cat 3" "2021-01-05" "8" 162.746758306839
"377" "Neonate" "Light" "Cat 3" "2021-01-06" "1" 151.973842450527
"378" "Neonate" "Light" "Cat 3" "2021-01-06" "2" 165.846952874523
"379" "Neonate" "Light" "Cat 3" "2021-01-06" "3" 148.688470302016
"380" "Neonate" "Light" "Cat 3" "2021-01-06" "4" 154.381409751361
"381" "Neonate" "Light" "Cat 3" "2021-01-06" "5" 131.742177573528
"382" "Neonate" "Light" "Cat 3" "2021-01-06" "6" 138.62022346543
"383" "Neonate" "Light" "Cat 3" "2021-01-06" "7" 145.328021618479
"384" "Neonate" "Light" "Cat 3" "2021-01-06" "8" 163.908269365077
"385" "Neonate" "Light" "Cat 3" "2021-01-07" "1" 163.954397662751
"386" "Neonate" "Light" "Cat 3" "2021-01-07" "2" 159.542098871314
"387" "Neonate" "Light" "Cat 3" "2021-01-07" "3" 152.609879825255
"388" "Neonate" "Light" "Cat 3" "2021-01-07" "4" 164.611920733417
"389" "Neonate" "Light" "Cat 3" "2021-01-07" "5" 126.133118078786
"390" "Neonate" "Light" "Cat 3" "2021-01-07" "6" 144.579152333467
"391" "Neonate" "Light" "Cat 3" "2021-01-07" "7" 142.089703436218
"392" "Neonate" "Light" "Cat 3" "2021-01-07" "8" 147.367309430447
"393" "Neonate" "Light" "Cat 3" "2021-01-08" "1" 131.754462471064
"394" "Neonate" "Light" "Cat 3" "2021-01-08" "2" 164.620810722558
"395" "Neonate" "Light" "Cat 3" "2021-01-08" "3" 133.31206558316
"396" "Neonate" "Light" "Cat 3" "2021-01-08" "4" 160.738882724177
"397" "Neonate" "Light" "Cat 3" "2021-01-08" "5" 130.758039820361
"398" "Neonate" "Light" "Cat 3" "2021-01-08" "6" 149.199203896898
"399" "Neonate" "Light" "Cat 3" "2021-01-08" "7" 139.49788183289
"400" "Neonate" "Light" "Cat 3" "2021-01-08" "8" 146.975586777757
"401" "Neonate" "Light" "Cat 3" "2021-01-09" "1" 154.68247690875
"402" "Neonate" "Light" "Cat 3" "2021-01-09" "2" 165.52516942048
"403" "Neonate" "Light" "Cat 3" "2021-01-09" "3" 174.689231651021
"404" "Neonate" "Light" "Cat 3" "2021-01-09" "4" 165.380127045983
"405" "Neonate" "Light" "Cat 3" "2021-01-09" "5" 116.631248072898
"406" "Neonate" "Light" "Cat 3" "2021-01-09" "6" 155.067112075555
"407" "Neonate" "Light" "Cat 3" "2021-01-09" "7" 132.464322709637
"408" "Neonate" "Light" "Cat 3" "2021-01-09" "8" 152.596840658004
"409" "Neonate" "Light" "Cat 3" "2021-01-10" "1" 151.405134256116
"410" "Neonate" "Light" "Cat 3" "2021-01-10" "2" 149.460080371428
"411" "Neonate" "Light" "Cat 3" "2021-01-10" "3" 136.245109768845
"412" "Neonate" "Light" "Cat 3" "2021-01-10" "4" 165.02034380373
"413" "Neonate" "Light" "Cat 3" "2021-01-10" "5" 115.771522294061
"414" "Neonate" "Light" "Cat 3" "2021-01-10" "6" 129.065976007486
"415" "Neonate" "Light" "Cat 3" "2021-01-10" "7" 126.796616959879
"416" "Neonate" "Light" "Cat 3" "2021-01-10" "8" 160.51902286739
"417" "Neonate" "Light" "Cat 3" "2021-01-11" "1" 141.054268967302
"418" "Neonate" "Light" "Cat 3" "2021-01-11" "2" 134.693244671316
"419" "Neonate" "Light" "Cat 3" "2021-01-11" "3" 152.858335781621
"420" "Neonate" "Light" "Cat 3" "2021-01-11" "4" 155.680574239131
"421" "Neonate" "Light" "Cat 3" "2021-01-11" "5" 112.446008664617
"422" "Neonate" "Light" "Cat 3" "2021-01-11" "6" 149.414992521205
"423" "Neonate" "Light" "Cat 3" "2021-01-11" "7" 132.693613791703
"424" "Neonate" "Light" "Cat 3" "2021-01-11" "8" 156.980043102731
"425" "Neonate" "Light" "Cat 3" "2021-01-12" "1" 158.421356310282
"426" "Neonate" "Light" "Cat 3" "2021-01-12" "2" 154.282523705638
"427" "Neonate" "Light" "Cat 3" "2021-01-12" "3" 155.100239015647
"428" "Neonate" "Light" "Cat 3" "2021-01-12" "4" 140.508316553724
"429" "Neonate" "Light" "Cat 3" "2021-01-12" "5" 117.079718394771
"430" "Neonate" "Light" "Cat 3" "2021-01-12" "6" 135.069409931905
"431" "Neonate" "Light" "Cat 3" "2021-01-12" "7" 122.887590408455
"432" "Neonate" "Light" "Cat 3" "2021-01-12" "8" 151.406776397484
"433" "Neonate" "Light" "Cat 3" "2021-01-13" "1" 134.63721254488
"434" "Neonate" "Light" "Cat 3" "2021-01-13" "2" 143.194283324644
"435" "Neonate" "Light" "Cat 3" "2021-01-13" "3" 137.483060224435
"436" "Neonate" "Light" "Cat 3" "2021-01-13" "4" 147.803282486293
"437" "Neonate" "Light" "Cat 3" "2021-01-13" "5" 115.041494387721
"438" "Neonate" "Light" "Cat 3" "2021-01-13" "6" 133.606323114416
"439" "Neonate" "Light" "Cat 3" "2021-01-13" "7" 140.151068863066
"440" "Neonate" "Light" "Cat 3" "2021-01-13" "8" 144.182282393399
"441" "Neonate" "Light" "Cat 3" "2021-01-14" "1" 128.939717973693
"442" "Neonate" "Light" "Cat 3" "2021-01-14" "2" 146.083567004712
"443" "Neonate" "Light" "Cat 3" "2021-01-14" "3" 151.927008917621
"444" "Neonate" "Light" "Cat 3" "2021-01-14" "4" 154.126804726469
"445" "Neonate" "Light" "Cat 3" "2021-01-14" "5" 112.650519584533
"446" "Neonate" "Light" "Cat 3" "2021-01-14" "6" 129.802318082821
"447" "Neonate" "Light" "Cat 3" "2021-01-14" "7" 130.183222130643
"448" "Neonate" "Light" "Cat 3" "2021-01-14" "8" 130.61012244842
"449" "Neonate" "Light" "Cat 3" "2021-01-15" "1" 127.630256376489
"450" "Neonate" "Light" "Cat 3" "2021-01-15" "2" 145.457846536278
"451" "Neonate" "Light" "Cat 3" "2021-01-15" "3" 145.169380757027
"452" "Neonate" "Light" "Cat 3" "2021-01-15" "4" 147.855321630492
"453" "Neonate" "Light" "Cat 3" "2021-01-15" "5" 130.092549999018
"454" "Neonate" "Light" "Cat 3" "2021-01-15" "6" 136.440370951118
"455" "Neonate" "Light" "Cat 3" "2021-01-15" "7" 114.021789763985
"456" "Neonate" "Light" "Cat 3" "2021-01-15" "8" 138.935358765217
"457" "Neonate" "Light" "Cat 3" "2021-01-16" "1" 129.125054001616
"458" "Neonate" "Light" "Cat 3" "2021-01-16" "2" 157.829310789462
"459" "Neonate" "Light" "Cat 3" "2021-01-16" "3" 139.989558295466
"460" "Neonate" "Light" "Cat 3" "2021-01-16" "4" 134.786323233485
"461" "Neonate" "Light" "Cat 3" "2021-01-16" "5" 111.926352130362
"462" "Neonate" "Light" "Cat 3" "2021-01-16" "6" 133.284389975146
"463" "Neonate" "Light" "Cat 3" "2021-01-16" "7" 145.771103867136
"464" "Neonate" "Light" "Cat 3" "2021-01-16" "8" 153.437399038151
"465" "Neonate" "Light" "Cat 3" "2021-01-17" "1" 146.784420881785
"466" "Neonate" "Light" "Cat 3" "2021-01-17" "2" 154.151900699502
"467" "Neonate" "Light" "Cat 3" "2021-01-17" "3" 121.669786896703
"468" "Neonate" "Light" "Cat 3" "2021-01-17" "4" 157.429578935826
"469" "Neonate" "Light" "Cat 3" "2021-01-17" "5" 106.682998691218
"470" "Neonate" "Light" "Cat 3" "2021-01-17" "6" 150.53348979163
"471" "Neonate" "Light" "Cat 3" "2021-01-17" "7" 128.832308624367
"472" "Neonate" "Light" "Cat 3" "2021-01-17" "8" 133.478731839633
"473" "Neonate" "Light" "Cat 3" "2021-01-18" "1" 152.519289702946
"474" "Neonate" "Light" "Cat 3" "2021-01-18" "2" 150.5857287755
"475" "Neonate" "Light" "Cat 3" "2021-01-18" "3" 142.980718790825
"476" "Neonate" "Light" "Cat 3" "2021-01-18" "4" 132.674247199185
"477" "Neonate" "Light" "Cat 3" "2021-01-18" "5" 121.467354910414
"478" "Neonate" "Light" "Cat 3" "2021-01-18" "6" 124.547422951863
"479" "Neonate" "Light" "Cat 3" "2021-01-18" "7" 121.669798803979
"480" "Neonate" "Light" "Cat 3" "2021-01-18" "8" 145.46231515181
"481" "Neonate" "Light" "Cat 3" "2021-01-19" "1" 149.106322622626
"482" "Neonate" "Light" "Cat 3" "2021-01-19" "2" 144.988521953896
"483" "Neonate" "Light" "Cat 3" "2021-01-19" "3" 137.469235015562
"484" "Neonate" "Light" "Cat 3" "2021-01-19" "4" 153.368082869358
"485" "Neonate" "Light" "Cat 3" "2021-01-19" "5" 114.266226918032
"486" "Neonate" "Light" "Cat 3" "2021-01-19" "6" 131.183675779161
"487" "Neonate" "Light" "Cat 3" "2021-01-19" "7" 116.572523783379
"488" "Neonate" "Light" "Cat 3" "2021-01-19" "8" 134.98792406853
"489" "Neonate" "Light" "Cat 3" "2021-01-20" "1" 146.238542273852
"490" "Neonate" "Light" "Cat 3" "2021-01-20" "2" 123.121758363141
"491" "Neonate" "Light" "Cat 3" "2021-01-20" "3" 136.952613665009
"492" "Neonate" "Light" "Cat 3" "2021-01-20" "4" 149.933728618221
"493" "Neonate" "Light" "Cat 3" "2021-01-20" "5" 101.466183033938
"494" "Neonate" "Light" "Cat 3" "2021-01-20" "6" 112.340266814138
"495" "Neonate" "Light" "Cat 3" "2021-01-20" "7" 120.226246825004
"496" "Neonate" "Light" "Cat 3" "2021-01-20" "8" 147.788939253945
"497" "Neonate" "Light" "Cat 3" "2021-01-21" "1" 130.367638367762
"498" "Neonate" "Light" "Cat 3" "2021-01-21" "2" 151.257004975728
"499" "Neonate" "Light" "Cat 3" "2021-01-21" "3" 116.399991556776
"500" "Neonate" "Light" "Cat 3" "2021-01-21" "4" 144.029364003975
"501" "Neonate" "Light" "Cat 3" "2021-01-21" "5" 100.317822604898
"502" "Neonate" "Light" "Cat 3" "2021-01-21" "6" 129.268659945982
"503" "Neonate" "Light" "Cat 3" "2021-01-21" "7" 124.249281400753
"504" "Neonate" "Light" "Cat 3" "2021-01-21" "8" 143.999281430722
"505" "Neonate" "Light" "Cat 4" "2021-01-01" "1" 170.591612296837
"506" "Neonate" "Light" "Cat 4" "2021-01-01" "2" 174.801879566011
"507" "Neonate" "Light" "Cat 4" "2021-01-01" "3" 157.763195554017
"508" "Neonate" "Light" "Cat 4" "2021-01-01" "4" 177.892972469755
"509" "Neonate" "Light" "Cat 4" "2021-01-01" "5" 147.937035512897
"510" "Neonate" "Light" "Cat 4" "2021-01-01" "6" 150.818702684507
"511" "Neonate" "Light" "Cat 4" "2021-01-01" "7" 157.339226435539
"512" "Neonate" "Light" "Cat 4" "2021-01-01" "8" 147.489978804479
"513" "Neonate" "Light" "Cat 4" "2021-01-02" "1" 159.562687721935
"514" "Neonate" "Light" "Cat 4" "2021-01-02" "2" 155.035905628609
"515" "Neonate" "Light" "Cat 4" "2021-01-02" "3" 160.904419699506
"516" "Neonate" "Light" "Cat 4" "2021-01-02" "4" 187.352011227583
"517" "Neonate" "Light" "Cat 4" "2021-01-02" "5" 119.912476488312
"518" "Neonate" "Light" "Cat 4" "2021-01-02" "6" 153.149595499909
"519" "Neonate" "Light" "Cat 4" "2021-01-02" "7" 139.094462761051
"520" "Neonate" "Light" "Cat 4" "2021-01-02" "8" 164.411583200576
"521" "Neonate" "Light" "Cat 4" "2021-01-03" "1" 170.515206713563
"522" "Neonate" "Light" "Cat 4" "2021-01-03" "2" 158.597759896371
"523" "Neonate" "Light" "Cat 4" "2021-01-03" "3" 151.955000064324
"524" "Neonate" "Light" "Cat 4" "2021-01-03" "4" 165.554434891155
"525" "Neonate" "Light" "Cat 4" "2021-01-03" "5" 132.782033195585
"526" "Neonate" "Light" "Cat 4" "2021-01-03" "6" 131.561802440159
"527" "Neonate" "Light" "Cat 4" "2021-01-03" "7" 153.89112888796
"528" "Neonate" "Light" "Cat 4" "2021-01-03" "8" 155.685190911462
"529" "Neonate" "Light" "Cat 4" "2021-01-04" "1" 166.600196313468
"530" "Neonate" "Light" "Cat 4" "2021-01-04" "2" 176.782963221584
"531" "Neonate" "Light" "Cat 4" "2021-01-04" "3" 152.075706186175
"532" "Neonate" "Light" "Cat 4" "2021-01-04" "4" 154.406814373469
"533" "Neonate" "Light" "Cat 4" "2021-01-04" "5" 135.834925646989
"534" "Neonate" "Light" "Cat 4" "2021-01-04" "6" 150.580878876052
"535" "Neonate" "Light" "Cat 4" "2021-01-04" "7" 117.222275924317
"536" "Neonate" "Light" "Cat 4" "2021-01-04" "8" 169.320914780488
"537" "Neonate" "Light" "Cat 4" "2021-01-05" "1" 164.916145838006
"538" "Neonate" "Light" "Cat 4" "2021-01-05" "2" 158.32063905696
"539" "Neonate" "Light" "Cat 4" "2021-01-05" "3" 143.139175661388
"540" "Neonate" "Light" "Cat 4" "2021-01-05" "4" 157.325857388013
"541" "Neonate" "Light" "Cat 4" "2021-01-05" "5" 127.884131023387
"542" "Neonate" "Light" "Cat 4" "2021-01-05" "6" 138.243205227689
"543" "Neonate" "Light" "Cat 4" "2021-01-05" "7" 139.944607700577
"544" "Neonate" "Light" "Cat 4" "2021-01-05" "8" 162.714344985748
"545" "Neonate" "Light" "Cat 4" "2021-01-06" "1" 151.508982964484
"546" "Neonate" "Light" "Cat 4" "2021-01-06" "2" 166.368615713755
"547" "Neonate" "Light" "Cat 4" "2021-01-06" "3" 153.016949572607
"548" "Neonate" "Light" "Cat 4" "2021-01-06" "4" 165.40537416106
"549" "Neonate" "Light" "Cat 4" "2021-01-06" "5" 134.389186864814
"550" "Neonate" "Light" "Cat 4" "2021-01-06" "6" 132.711878832656
"551" "Neonate" "Light" "Cat 4" "2021-01-06" "7" 132.153590152242
"552" "Neonate" "Light" "Cat 4" "2021-01-06" "8" 165.721580778496
"553" "Neonate" "Light" "Cat 4" "2021-01-07" "1" 144.75626087048
"554" "Neonate" "Light" "Cat 4" "2021-01-07" "2" 164.812972091432
"555" "Neonate" "Light" "Cat 4" "2021-01-07" "3" 153.900304653215
"556" "Neonate" "Light" "Cat 4" "2021-01-07" "4" 177.103592414785
"557" "Neonate" "Light" "Cat 4" "2021-01-07" "5" 131.826386336594
"558" "Neonate" "Light" "Cat 4" "2021-01-07" "6" 126.376429877826
"559" "Neonate" "Light" "Cat 4" "2021-01-07" "7" 152.73943487014
"560" "Neonate" "Light" "Cat 4" "2021-01-07" "8" 147.9705109052
"561" "Neonate" "Light" "Cat 4" "2021-01-08" "1" 152.790432395295
"562" "Neonate" "Light" "Cat 4" "2021-01-08" "2" 146.048421556458
"563" "Neonate" "Light" "Cat 4" "2021-01-08" "3" 136.386066634405
"564" "Neonate" "Light" "Cat 4" "2021-01-08" "4" 166.682417672516
"565" "Neonate" "Light" "Cat 4" "2021-01-08" "5" 130.600630840174
"566" "Neonate" "Light" "Cat 4" "2021-01-08" "6" 137.884650538241
"567" "Neonate" "Light" "Cat 4" "2021-01-08" "7" 165.501032645762
"568" "Neonate" "Light" "Cat 4" "2021-01-08" "8" 158.6528184706
"569" "Neonate" "Light" "Cat 4" "2021-01-09" "1" 164.338508231828
"570" "Neonate" "Light" "Cat 4" "2021-01-09" "2" 169.357437298738
"571" "Neonate" "Light" "Cat 4" "2021-01-09" "3" 126.607730069831
"572" "Neonate" "Light" "Cat 4" "2021-01-09" "4" 162.743629787009
"573" "Neonate" "Light" "Cat 4" "2021-01-09" "5" 133.121389865699
"574" "Neonate" "Light" "Cat 4" "2021-01-09" "6" 135.620598817375
"575" "Neonate" "Light" "Cat 4" "2021-01-09" "7" 127.887631228728
"576" "Neonate" "Light" "Cat 4" "2021-01-09" "8" 161.847477080968
"577" "Neonate" "Light" "Cat 4" "2021-01-10" "1" 163.903771578095
"578" "Neonate" "Light" "Cat 4" "2021-01-10" "2" 146.833684692622
"579" "Neonate" "Light" "Cat 4" "2021-01-10" "3" 148.134934050357
"580" "Neonate" "Light" "Cat 4" "2021-01-10" "4" 176.10704367604
"581" "Neonate" "Light" "Cat 4" "2021-01-10" "5" 108.612948537746
"582" "Neonate" "Light" "Cat 4" "2021-01-10" "6" 128.706630306818
"583" "Neonate" "Light" "Cat 4" "2021-01-10" "7" 125.90836181393
"584" "Neonate" "Light" "Cat 4" "2021-01-10" "8" 171.459398759309
"585" "Neonate" "Light" "Cat 4" "2021-01-11" "1" 149.993680241545
"586" "Neonate" "Light" "Cat 4" "2021-01-11" "2" 157.556568342312
"587" "Neonate" "Light" "Cat 4" "2021-01-11" "3" 135.404264816043
"588" "Neonate" "Light" "Cat 4" "2021-01-11" "4" 173.149278039876
"589" "Neonate" "Light" "Cat 4" "2021-01-11" "5" 123.2099624316
"590" "Neonate" "Light" "Cat 4" "2021-01-11" "6" 148.322189092928
"591" "Neonate" "Light" "Cat 4" "2021-01-11" "7" 151.481755374939
"592" "Neonate" "Light" "Cat 4" "2021-01-11" "8" 150.548093479017
"593" "Neonate" "Light" "Cat 4" "2021-01-12" "1" 152.113024627897
"594" "Neonate" "Light" "Cat 4" "2021-01-12" "2" 172.260622478703
"595" "Neonate" "Light" "Cat 4" "2021-01-12" "3" 166.938724070028
"596" "Neonate" "Light" "Cat 4" "2021-01-12" "4" 138.63712264723
"597" "Neonate" "Light" "Cat 4" "2021-01-12" "5" 122.909468493954
"598" "Neonate" "Light" "Cat 4" "2021-01-12" "6" 128.938055828785
"599" "Neonate" "Light" "Cat 4" "2021-01-12" "7" 120.387944498952
"600" "Neonate" "Light" "Cat 4" "2021-01-12" "8" 164.273090008515
"601" "Neonate" "Light" "Cat 4" "2021-01-13" "1" 151.053972164593
"602" "Neonate" "Light" "Cat 4" "2021-01-13" "2" 146.45704682742
"603" "Neonate" "Light" "Cat 4" "2021-01-13" "3" 142.554445996999
"604" "Neonate" "Light" "Cat 4" "2021-01-13" "4" 136.683493508077
"605" "Neonate" "Light" "Cat 4" "2021-01-13" "5" 117.547726446871
"606" "Neonate" "Light" "Cat 4" "2021-01-13" "6" 121.620632925063
"607" "Neonate" "Light" "Cat 4" "2021-01-13" "7" 130.791503779188
"608" "Neonate" "Light" "Cat 4" "2021-01-13" "8" 158.622811060495
"609" "Neonate" "Light" "Cat 4" "2021-01-14" "1" 164.296855317353
"610" "Neonate" "Light" "Cat 4" "2021-01-14" "2" 137.871906949918
"611" "Neonate" "Light" "Cat 4" "2021-01-14" "3" 146.689166638567
"612" "Neonate" "Light" "Cat 4" "2021-01-14" "4" 147.011738885322
"613" "Neonate" "Light" "Cat 4" "2021-01-14" "5" 116.410548689074
"614" "Neonate" "Light" "Cat 4" "2021-01-14" "6" 132.852684686942
"615" "Neonate" "Light" "Cat 4" "2021-01-14" "7" 153.174853593471
"616" "Neonate" "Light" "Cat 4" "2021-01-14" "8" 150.534078083262
"617" "Neonate" "Light" "Cat 4" "2021-01-15" "1" 145.962257257554
"618" "Neonate" "Light" "Cat 4" "2021-01-15" "2" 146.775798708528
"619" "Neonate" "Light" "Cat 4" "2021-01-15" "3" 133.698510529612
"620" "Neonate" "Light" "Cat 4" "2021-01-15" "4" 161.171599511914
"621" "Neonate" "Light" "Cat 4" "2021-01-15" "5" 130.785439711026
"622" "Neonate" "Light" "Cat 4" "2021-01-15" "6" 140.213118337148
"623" "Neonate" "Light" "Cat 4" "2021-01-15" "7" 127.5778149667
"624" "Neonate" "Light" "Cat 4" "2021-01-15" "8" 150.620035009765
"625" "Neonate" "Light" "Cat 4" "2021-01-16" "1" 137.005630677122
"626" "Neonate" "Light" "Cat 4" "2021-01-16" "2" 145.261372865381
"627" "Neonate" "Light" "Cat 4" "2021-01-16" "3" 131.012729271544
"628" "Neonate" "Light" "Cat 4" "2021-01-16" "4" 152.260087293676
"629" "Neonate" "Light" "Cat 4" "2021-01-16" "5" 130.89594081111
"630" "Neonate" "Light" "Cat 4" "2021-01-16" "6" 129.744733815094
"631" "Neonate" "Light" "Cat 4" "2021-01-16" "7" 123.617608139109
"632" "Neonate" "Light" "Cat 4" "2021-01-16" "8" 147.159195133435
"633" "Neonate" "Light" "Cat 4" "2021-01-17" "1" 147.667034442468
"634" "Neonate" "Light" "Cat 4" "2021-01-17" "2" 157.64252688687
"635" "Neonate" "Light" "Cat 4" "2021-01-17" "3" 141.813646530028
"636" "Neonate" "Light" "Cat 4" "2021-01-17" "4" 145.880258436619
"637" "Neonate" "Light" "Cat 4" "2021-01-17" "5" 131.300134959123
"638" "Neonate" "Light" "Cat 4" "2021-01-17" "6" 133.851841878097
"639" "Neonate" "Light" "Cat 4" "2021-01-17" "7" 136.28587796871
"640" "Neonate" "Light" "Cat 4" "2021-01-17" "8" 152.413298903027
"641" "Neonate" "Light" "Cat 4" "2021-01-18" "1" 158.171891386877
"642" "Neonate" "Light" "Cat 4" "2021-01-18" "2" 167.432479236691
"643" "Neonate" "Light" "Cat 4" "2021-01-18" "3" 146.234349900508
"644" "Neonate" "Light" "Cat 4" "2021-01-18" "4" 150.345328482071
"645" "Neonate" "Light" "Cat 4" "2021-01-18" "5" 137.251935276833
"646" "Neonate" "Light" "Cat 4" "2021-01-18" "6" 115.291243561188
"647" "Neonate" "Light" "Cat 4" "2021-01-18" "7" 115.821402444699
"648" "Neonate" "Light" "Cat 4" "2021-01-18" "8" 136.700086937439
"649" "Neonate" "Light" "Cat 4" "2021-01-19" "1" 149.241521709416
"650" "Neonate" "Light" "Cat 4" "2021-01-19" "2" 155.785970557202
"651" "Neonate" "Light" "Cat 4" "2021-01-19" "3" 161.97221755114
"652" "Neonate" "Light" "Cat 4" "2021-01-19" "4" 158.190442020301
"653" "Neonate" "Light" "Cat 4" "2021-01-19" "5" 123.896589599336
"654" "Neonate" "Light" "Cat 4" "2021-01-19" "6" 148.105222955952
"655" "Neonate" "Light" "Cat 4" "2021-01-19" "7" 116.811456238377
"656" "Neonate" "Light" "Cat 4" "2021-01-19" "8" 150.778642302395
"657" "Neonate" "Light" "Cat 4" "2021-01-20" "1" 145.1515918168
"658" "Neonate" "Light" "Cat 4" "2021-01-20" "2" 128.083940538496
"659" "Neonate" "Light" "Cat 4" "2021-01-20" "3" 108.486901613681
"660" "Neonate" "Light" "Cat 4" "2021-01-20" "4" 143.269315902658
"661" "Neonate" "Light" "Cat 4" "2021-01-20" "5" 126.111535838958
"662" "Neonate" "Light" "Cat 4" "2021-01-20" "6" 123.113185834445
"663" "Neonate" "Light" "Cat 4" "2021-01-20" "7" 113.699768232402
"664" "Neonate" "Light" "Cat 4" "2021-01-20" "8" 139.863457306803
"665" "Neonate" "Light" "Cat 4" "2021-01-21" "1" 147.144617109134
"666" "Neonate" "Light" "Cat 4" "2021-01-21" "2" 157.431547243819
"667" "Neonate" "Light" "Cat 4" "2021-01-21" "3" 140.85213036408
"668" "Neonate" "Light" "Cat 4" "2021-01-21" "4" 148.364456601406
"669" "Neonate" "Light" "Cat 4" "2021-01-21" "5" 112.609994221746
"670" "Neonate" "Light" "Cat 4" "2021-01-21" "6" 114.614379397244
"671" "Neonate" "Light" "Cat 4" "2021-01-21" "7" 112.683112271981
"672" "Neonate" "Light" "Cat 4" "2021-01-21" "8" 119.483120310017
"673" "Neonate" "Dark" "Cat 5" "2021-01-01" "1" 153.76534344359
"674" "Neonate" "Dark" "Cat 5" "2021-01-01" "2" 127.393829049959
"675" "Neonate" "Dark" "Cat 5" "2021-01-01" "3" 152.247236391716
"676" "Neonate" "Dark" "Cat 5" "2021-01-01" "4" 150.431536660098
"677" "Neonate" "Dark" "Cat 5" "2021-01-01" "5" 135.129060910275
"678" "Neonate" "Dark" "Cat 5" "2021-01-01" "6" 133.602844662453
"679" "Neonate" "Dark" "Cat 5" "2021-01-01" "7" 152.925438857743
"680" "Neonate" "Dark" "Cat 5" "2021-01-01" "8" 168.500367601121
"681" "Neonate" "Dark" "Cat 5" "2021-01-02" "1" 135.135740129489
"682" "Neonate" "Dark" "Cat 5" "2021-01-02" "2" 134.114038985347
"683" "Neonate" "Dark" "Cat 5" "2021-01-02" "3" 143.056908184134
"684" "Neonate" "Dark" "Cat 5" "2021-01-02" "4" 176.958397788092
"685" "Neonate" "Dark" "Cat 5" "2021-01-02" "5" 145.965123650794
"686" "Neonate" "Dark" "Cat 5" "2021-01-02" "6" 160.9502053619
"687" "Neonate" "Dark" "Cat 5" "2021-01-02" "7" 124.539089442327
"688" "Neonate" "Dark" "Cat 5" "2021-01-02" "8" 167.883152388918
"689" "Neonate" "Dark" "Cat 5" "2021-01-03" "1" 120.592442636068
"690" "Neonate" "Dark" "Cat 5" "2021-01-03" "2" 139.863631594776
"691" "Neonate" "Dark" "Cat 5" "2021-01-03" "3" 154.103970946077
"692" "Neonate" "Dark" "Cat 5" "2021-01-03" "4" 181.709663974722
"693" "Neonate" "Dark" "Cat 5" "2021-01-03" "5" 120.195733514109
"694" "Neonate" "Dark" "Cat 5" "2021-01-03" "6" 137.914129037092
"695" "Neonate" "Dark" "Cat 5" "2021-01-03" "7" 131.379525351204
"696" "Neonate" "Dark" "Cat 5" "2021-01-03" "8" 165.759021041286
"697" "Neonate" "Dark" "Cat 5" "2021-01-04" "1" 120.232302908299
"698" "Neonate" "Dark" "Cat 5" "2021-01-04" "2" 143.331106402945
"699" "Neonate" "Dark" "Cat 5" "2021-01-04" "3" 125.024586705715
"700" "Neonate" "Dark" "Cat 5" "2021-01-04" "4" 177.6712418948
"701" "Neonate" "Dark" "Cat 5" "2021-01-04" "5" 125.277617494255
"702" "Neonate" "Dark" "Cat 5" "2021-01-04" "6" 150.525828754449
"703" "Neonate" "Dark" "Cat 5" "2021-01-04" "7" 123.814653633455
"704" "Neonate" "Dark" "Cat 5" "2021-01-04" "8" 156.120161568153
"705" "Neonate" "Dark" "Cat 5" "2021-01-05" "1" 142.172670955203
"706" "Neonate" "Dark" "Cat 5" "2021-01-05" "2" 128.047351403174
"707" "Neonate" "Dark" "Cat 5" "2021-01-05" "3" 141.174327329481
"708" "Neonate" "Dark" "Cat 5" "2021-01-05" "4" 152.194273746069
"709" "Neonate" "Dark" "Cat 5" "2021-01-05" "5" 124.231730619383
"710" "Neonate" "Dark" "Cat 5" "2021-01-05" "6" 160.499443785628
"711" "Neonate" "Dark" "Cat 5" "2021-01-05" "7" 113.419707909101
"712" "Neonate" "Dark" "Cat 5" "2021-01-05" "8" 160.34695669576
"713" "Neonate" "Dark" "Cat 5" "2021-01-06" "1" 130.682049997611
"714" "Neonate" "Dark" "Cat 5" "2021-01-06" "2" 152.907992360956
